CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
118,0.76190476,0.92307692,0.11111111,0.14285714,0.14285714,0.85714286,0.00022921,0.16666667,4.0
119,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
120,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
121,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
122,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00032064,1.0,2.5
123,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
124,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
125,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
126,0.76190476,0.76190476,0.0,0.0,0.42857143,1.0,0.0,0.5,16.0
127,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
128,0.85714286,0.88461538,0.0,0.0,0.42857143,1.0,0.0,0.5,18.0
129,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
130,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
131,0.9047619,0.90697674,0.0,0.0,0.57142857,1.0,0.0,0.66666667,19.0
132,1.0,1.0,0.25925926,0.0,0.0,1.0,0.00056112,1.0,1.42857143
133,1.0,1.0,0.2,0.0,0.0,1.0,0.00030048,1.0,2.0
134,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
135,1.0,1.0,0.2,0.0,0.0,1.0,0.00030048,1.0,2.0
136,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
137,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
138,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
139,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
140,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
141,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
142,1.0,1.0,0.2,0.0,0.0,1.0,0.00030048,1.0,2.0
143,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
144,0.76190476,0.92307692,0.13513514,0.14285714,0.14285714,0.85714286,0.00028652,0.16666667,3.2
145,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
146,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
147,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00024048,1.0,3.33333333
148,0.85714286,0.88461538,0.0,0.0,0.42857143,1.0,0.0,0.5,18.0
149,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
150,1.0,1.0,0.4,0.33333333,0.0,1.0,0.00053397,1.0,0.75
151,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
152,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
153,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
154,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
155,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
156,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
157,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
158,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00032064,1.0,2.5
159,0.53571429,0.65217391,0.21052632,0.125,0.125,1.0,0.00040128,0.28571429,1.875
160,1.0,1.0,0.2,0.0,0.0,1.0,0.00030048,1.0,2.0
161,0.93333333,0.92307692,0.09677419,0.0,0.0,1.0,0.00020048,0.8,4.66666667
162,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00032064,1.0,2.5
163,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
164,0.86666667,0.86666667,0.07142857,0.0,0.0,1.0,0.00013365,0.6,6.5
165,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
166,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
167,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
168,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
169,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
170,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
171,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
172,1.0,1.0,0.2,0.0,0.0,1.0,0.00030048,1.0,2.0
173,0.76190476,0.75,0.0,0.0,0.14285714,1.0,0.0,0.5,16.0
174,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
175,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
176,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
177,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
178,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
179,1.0,1.0,0.03225806,0.0,0.0,1.0,6.683e-05,1.0,15.0
180,0.7,0.6,0.3,0.0,0.0,1.0,0.00048096,0.5,1.16666667
181,0.66666667,0.6,0.5,0.25,0.0,0.75,0.00080128,0.33333333,0.5
182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
183,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
184,0.5,0.58695652,0.06666667,0.0,0.125,0.875,0.00010032,0.14285714,7.0
185,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
186,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
187,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
188,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
189,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
190,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
191,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
192,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
193,0.9047619,0.90697674,0.0,0.0,0.57142857,1.0,0.0,0.66666667,19.0
194,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
195,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
196,1.0,1.0,0.04761905,0.0,0.0,1.0,8.016e-05,1.0,10.0
197,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
198,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
199,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
200,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
201,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
202,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
203,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
204,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
205,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
206,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
207,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
208,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
209,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
210,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
211,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
212,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
213,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00020032,1.0,3.0
214,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
215,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
216,1.0,1.0,0.04761905,0.0,0.0,1.0,8.016e-05,1.0,10.0
217,0.83333333,0.75,0.16666667,0.0,0.0,1.0,0.00020032,0.66666667,2.5
218,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
219,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
220,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00020032,1.0,3.0
221,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
222,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
223,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
224,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
225,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00020032,1.0,3.0
226,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
227,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
228,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
229,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
230,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
231,1.0,1.0,0.2,0.0,0.0,1.0,0.0004008,1.0,2.0
232,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
233,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
234,0.8,0.84615385,0.11111111,0.16666667,0.0,1.0,0.00020048,0.4,4.0
235,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
236,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
237,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
238,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
239,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00020032,1.0,3.0
240,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
241,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
242,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
243,0.73333333,0.88235294,0.12,0.16666667,0.0,0.83333333,0.00020048,0.2,3.66666667
244,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
245,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
246,1.0,1.0,0.33333333,0.33333333,0.0,1.0,0.00040048,1.0,1.0
247,0.66666667,0.0,0.63636364,1.0,0.0,0.0,0.00093445,0.5,0.28571429
248,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
249,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
250,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
251,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
252,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00020032,1.0,3.0
253,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
254,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
255,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
256,1.0,1.0,0.4,0.0,0.0,1.0,0.00080128,1.0,0.75
257,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.4,11.0
258,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
259,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
260,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00060096,1.0,1.0
261,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
262,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
263,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
264,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
265,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
266,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
267,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00020032,1.0,3.0
268,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
269,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
270,1.0,1.0,0.4,0.0,0.0,1.0,0.00080128,1.0,0.75
271,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
272,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
273,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
274,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
275,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
276,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
277,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
278,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
279,0.8,0.72972973,0.0,0.0,0.0,1.0,0.0,0.6,12.0
280,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
281,1.0,1.0,0.2,0.0,0.0,1.0,0.0004008,1.0,2.0
282,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
283,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
284,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
285,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
286,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
287,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
288,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
289,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
290,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00020032,1.0,3.0
291,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
292,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
293,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
294,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
295,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
296,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
297,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
298,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
299,1.0,1.0,0.2,0.0,0.0,1.0,0.0004008,1.0,2.0
300,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
301,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00016032,1.0,5.0
302,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
303,1.0,1.0,0.2,0.0,0.0,1.0,0.0004008,1.0,2.0
304,0.8,0.78947368,0.04,0.0,0.0,1.0,6.683e-05,0.6,12.0
305,0.7,0.8,0.22222222,0.2,0.0,0.8,0.00032064,0.25,1.75
